"EMPLID","ORD ÁREA","ORD UNIDAD SUPERIOR","UNIDAD SUPERIOR","ORD CENTRO","CENTRO","ORD NIVEL 4","NIVEL 4","ORD NIVEL 5","NIVEL 5","ORD NIVEL 6","NIVEL 6","ORD NIVEL 7","NIVEL 7","ORD NIVEL 8","NIVEL 8","COD FAMILIA","FAMILIA","COD PUESTO","GÉNERO","EVALUADOR","MODELO","APRECIACIÓN","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","1.1","1.2","2.1","2.2","3.1","4.1","4.2","5.1","5.2","6.1","6.2","6.3","7.1","7.2","8.1","8.2","9.1","9.2","9.3","10.1","10.2","11.1","11.2","12.1","12.2","13.1","13.2","14.1","14.2","15.1","15.2","16.1","16.2","17.1","17.2","18.1","18.2","19.1","19.2","20.1","20.2","20.3","21.1","21.2","21.3","22.1","22.2","22.3","23.1","23.2","24.1","24.2","24.3","25.1","25.2","26.1","26.2","27.1","27.2","27.3","28.1","28.2","29.1","29.2","30.1","30.2","31.1","31.2","32.1","32.2","33.1","33.2","34.1","34.2","35.1","35.2","36.1","36.2","37.1","37.2"
"6562","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07160154","Lenguas Extranjeras","29","Inglés","","","","","23","PROFESOR/A_C","51001620","F","2109","360","3.4","-","4","-","-","-","-","3.22","4.33","-","-","-","2.5","-","-","4.56","-","-","-","-","-","-","2.72","-","-","2.83","-","-","-","-","-","-","-","-","3","-","-","-","-","-","4.33","3.67","-","-","-","-","-","-","-","-","2.78","3.67","4.33","3.67","-","-","-","-","-","-","-","2.78","2.33","-","-","-","-","4.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","2.67","3","-","-","-","-","-","2.67","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.33","4.11","-","-","-","-","-","-"
"6562","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07160154","Lenguas Extranjeras","29","Inglés","","","","","23","PROFESOR/A_C","51001620","F","2123","360","3.4","-","4","-","-","-","-","3.22","4.33","-","-","-","2.5","-","-","4.56","-","-","-","-","-","-","2.72","-","-","2.83","-","-","-","-","-","-","-","-","3","-","-","-","-","-","4.33","3.67","-","-","-","-","-","-","-","-","2.78","3.67","4.33","3.67","-","-","-","-","-","-","-","2.78","2.33","-","-","-","-","4.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","2.67","3","-","-","-","-","-","2.67","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.33","4.11","-","-","-","-","-","-"
"6562","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07160154","Lenguas Extranjeras","29","Inglés","","","","","23","PROFESOR/A_C","51001620","F","2819","360","3.4","-","4","-","-","-","-","3.22","4.33","-","-","-","2.5","-","-","4.56","-","-","-","-","-","-","2.72","-","-","2.83","-","-","-","-","-","-","-","-","3","-","-","-","-","-","4.33","3.67","-","-","-","-","-","-","-","-","2.78","3.67","4.33","3.67","-","-","-","-","-","-","-","2.78","2.33","-","-","-","-","4.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","2.67","3","-","-","-","-","-","2.67","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.33","4.11","-","-","-","-","-","-"
"6606","0110","C07","Docencia","C0713","FP","C071320","Grado Medio","C07132076","Trabajos Forestales y de Conservación del Medio Natural","","","","","","","23","PROFESOR/A_C","51004552","M","2004","360","4.42","-","5","-","-","-","-","3.89","4.89","-","-","-","3.89","-","-","4.78","-","-","-","-","-","-","4.11","-","-","3.89","-","-","-","-","-","-","-","-","4.89","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","4.11","3.89","4.78","5","-","-","-","-","-","-","-","3.67","3.89","-","-","-","-","4.78","4.78","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.11","4.11","-","-","-","-","-","3.89","3.89","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.78","-","-","-","-","-","-"
"6606","0110","C07","Docencia","C0713","FP","C071320","Grado Medio","C07132076","Trabajos Forestales y de Conservación del Medio Natural","","","","","","","23","PROFESOR/A_C","51004552","M","2058","360","4.42","-","5","-","-","-","-","3.89","4.89","-","-","-","3.89","-","-","4.78","-","-","-","-","-","-","4.11","-","-","3.89","-","-","-","-","-","-","-","-","4.89","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","4.11","3.89","4.78","5","-","-","-","-","-","-","-","3.67","3.89","-","-","-","-","4.78","4.78","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.11","4.11","-","-","-","-","-","3.89","3.89","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.78","-","-","-","-","-","-"
"6682","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170144","Humanidades y CCSS","36","Música","","","","","23","PROFESOR/A_C","51001598","F","1070","360","4.44","-","4.56","-","-","-","-","3.67","4.5","-","-","-","4.5","-","-","4.67","-","-","-","-","-","-","4.5","-","-","4.17","-","-","-","-","-","-","-","-","5","-","-","-","-","-","5","4.11","-","-","-","-","-","-","-","-","3","4.33","4.67","4.33","-","-","-","-","-","-","-","4.33","4.67","-","-","-","-","4.67","4.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.11","4.67","-","-","-","-","-","3.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-"
"6682","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170144","Humanidades y CCSS","36","Música","","","","","23","PROFESOR/A_C","51001598","F","1992","360","4.44","-","4.56","-","-","-","-","3.67","4.5","-","-","-","4.5","-","-","4.67","-","-","-","-","-","-","4.5","-","-","4.17","-","-","-","-","-","-","-","-","5","-","-","-","-","-","5","4.11","-","-","-","-","-","-","-","-","3","4.33","4.67","4.33","-","-","-","-","-","-","-","4.33","4.67","-","-","-","-","4.67","4.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.11","4.67","-","-","-","-","-","3.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-"
"6682","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170144","Humanidades y CCSS","36","Música","","","","","23","PROFESOR/A_C","51001598","F","2021","360","4.44","-","4.56","-","-","-","-","3.67","4.5","-","-","-","4.5","-","-","4.67","-","-","-","-","-","-","4.5","-","-","4.17","-","-","-","-","-","-","-","-","5","-","-","-","-","-","5","4.11","-","-","-","-","-","-","-","-","3","4.33","4.67","4.33","-","-","-","-","-","-","-","4.33","4.67","-","-","-","-","4.67","4.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.11","4.67","-","-","-","-","-","3.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-"
"6682","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170144","Humanidades y CCSS","36","Música","","","","","23","PROFESOR/A_C","51001598","F","2109","360","4.44","-","4.56","-","-","-","-","3.67","4.5","-","-","-","4.5","-","-","4.67","-","-","-","-","-","-","4.5","-","-","4.17","-","-","-","-","-","-","-","-","5","-","-","-","-","-","5","4.11","-","-","-","-","-","-","-","-","3","4.33","4.67","4.33","-","-","-","-","-","-","-","4.33","4.67","-","-","-","-","4.67","4.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.11","4.67","-","-","-","-","-","3.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-"
"6682","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170144","Humanidades y CCSS","36","Música","","","","","23","PROFESOR/A_C","51001598","F","2819","360","4.44","-","4.56","-","-","-","-","3.67","4.5","-","-","-","4.5","-","-","4.67","-","-","-","-","-","-","4.5","-","-","4.17","-","-","-","-","-","-","-","-","5","-","-","-","-","-","5","4.11","-","-","-","-","-","-","-","-","3","4.33","4.67","4.33","-","-","-","-","-","-","-","4.33","4.67","-","-","-","-","4.67","4.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.11","4.67","-","-","-","-","-","3.33","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-"
"6686","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170114","Ciencias","22","Física","","","","","23","PROFESOR/A_C","51001602","M","1070","360","3.62","-","4.5","-","-","-","-","3.44","3.83","-","-","-","3","-","-","4","-","-","-","-","-","-","3.33","-","-","3.17","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","4.67","4.33","-","-","-","-","-","-","-","-","3.67","3.22","4","3.67","-","-","-","-","-","-","-","3.22","3","-","-","-","-","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.67","4","-","-","-","-","-","3","3.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","4.33","-","-","-","-","-","-"
"6686","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170114","Ciencias","22","Física","","","","","23","PROFESOR/A_C","51001602","M","2016","360","3.62","-","4.5","-","-","-","-","3.44","3.83","-","-","-","3","-","-","4","-","-","-","-","-","-","3.33","-","-","3.17","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","4.67","4.33","-","-","-","-","-","-","-","-","3.67","3.22","4","3.67","-","-","-","-","-","-","-","3.22","3","-","-","-","-","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.67","4","-","-","-","-","-","3","3.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","4.33","-","-","-","-","-","-"
"6686","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170114","Ciencias","22","Física","","","","","23","PROFESOR/A_C","51001602","M","2021","360","3.62","-","4.5","-","-","-","-","3.44","3.83","-","-","-","3","-","-","4","-","-","-","-","-","-","3.33","-","-","3.17","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","4.67","4.33","-","-","-","-","-","-","-","-","3.67","3.22","4","3.67","-","-","-","-","-","-","-","3.22","3","-","-","-","-","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.67","4","-","-","-","-","-","3","3.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","4.33","-","-","-","-","-","-"
"6686","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170114","Ciencias","22","Física","","","","","23","PROFESOR/A_C","51001602","M","2109","360","3.62","-","4.5","-","-","-","-","3.44","3.83","-","-","-","3","-","-","4","-","-","-","-","-","-","3.33","-","-","3.17","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","4.67","4.33","-","-","-","-","-","-","-","-","3.67","3.22","4","3.67","-","-","-","-","-","-","-","3.22","3","-","-","-","-","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.67","4","-","-","-","-","-","3","3.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","4.33","-","-","-","-","-","-"
"6686","0110","C07","Docencia","C0717","Secundaria","C071701","1º Ciclo","C07170114","Ciencias","22","Física","","","","","23","PROFESOR/A_C","51001602","M","2819","360","3.62","-","4.5","-","-","-","-","3.44","3.83","-","-","-","3","-","-","4","-","-","-","-","-","-","3.33","-","-","3.17","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","4.67","4.33","-","-","-","-","-","-","-","-","3.67","3.22","4","3.67","-","-","-","-","-","-","-","3.22","3","-","-","-","-","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.67","4","-","-","-","-","-","3","3.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","4.33","-","-","-","-","-","-"
"6691","0110","C07","Docencia","C0713","FP","C071321","Grado Superior","C07132166","Prog. Producción Fabricación Mecánica","","","","","","","23","PROFESOR/A_C","51002674","M","2004","360","4.59","-","4.56","-","-","-","-","4.26","5","-","-","-","4.41","-","-","5","-","-","-","-","-","-","4.65","-","-","4.26","-","-","-","-","-","-","-","-","4.56","-","-","-","-","-","4.56","4.56","-","-","-","-","-","-","-","-","3.96","4.56","5","5","-","-","-","-","-","-","-","4.41","4.41","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.41","5","4.56","-","-","-","-","-","3.96","4.56","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.56","4.56","-","-","-","-","-","-"
"6691","0110","C07","Docencia","C0713","FP","C071321","Grado Superior","C07132166","Prog. Producción Fabricación Mecánica","","","","","","","23","PROFESOR/A_C","51002674","M","2058","360","4.59","-","4.56","-","-","-","-","4.26","5","-","-","-","4.41","-","-","5","-","-","-","-","-","-","4.65","-","-","4.26","-","-","-","-","-","-","-","-","4.56","-","-","-","-","-","4.56","4.56","-","-","-","-","-","-","-","-","3.96","4.56","5","5","-","-","-","-","-","-","-","4.41","4.41","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.41","5","4.56","-","-","-","-","-","3.96","4.56","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.56","4.56","-","-","-","-","-","-"
"6691","0110","C07","Docencia","C0713","FP","C071321","Grado Superior","C07132166","Prog. Producción Fabricación Mecánica","","","","","","","23","PROFESOR/A_C","51002674","M","2298","360","4.59","-","4.56","-","-","-","-","4.26","5","-","-","-","4.41","-","-","5","-","-","-","-","-","-","4.65","-","-","4.26","-","-","-","-","-","-","-","-","4.56","-","-","-","-","-","4.56","4.56","-","-","-","-","-","-","-","-","3.96","4.56","5","5","-","-","-","-","-","-","-","4.41","4.41","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.41","5","4.56","-","-","-","-","-","3.96","4.56","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.56","4.56","-","-","-","-","-","-"
"6713","0110","C01","Admón. y Servicios","C0119","Servicios Internacionales","C011938","Residencia","","","","","","","","","18","MAESTRO/A_C","51004460","M","1849","360","4.14","-","3.67","-","-","5","-","-","4.33","-","-","-","3.67","-","5","-","-","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","3.67","3.67","-","-","-","5","5","-","-","-","-","-","3.67","5","-","-","-","-","-","-","-","-","3.67","-","-","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-"
"6780","0110","C01","Admón. y Servicios","C0119","Servicios Internacionales","C011938","Residencia","","","","","","","","","18","MAESTRO/A_C","51004461","F","1849","360","4.11","-","5","-","-","5","-","-","3.67","-","-","-","3.67","-","4.33","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","-","-","-","5","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-","3.67","-","-","5","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.33","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1028","0113","S02","Área Gestión","","","","","","","","","","","","","24","RESPONSABLE_SC","51003938","M","1235","360","4.27","-","-","4.11","-","-","-","-","-","3.96","-","-","4.33","-","-","-","-","-","4.11","-","3.96","-","-","-","-","-","4.78","-","-","-","4.56","-","-","-","-","4.33","-","-","-","-","-","-","4.11","-","-","-","-","-","-","-","-","-","-","-","3.22","5","3.67","-","-","-","-","5","3.67","-","-","-","-","-","-","-","-","-","-","4.11","4.11","-","-","5","3.67","3.22","-","-","-","-","-","-","-","-","-","-","-","-","-","5","4.56","-","-","-","-","-","-","-","4.11","5","-","-","-","-","-","-","-","-","5","3.67","-","-","-","-"
"1132","0113","O11","Fundación GSD","","","","","","","","","","","","","15","EQUIPO DIRECTIVO_C","51001659","M","1217","360","4.33","-","-","-","-","-","-","-","-","4.33","-","-","-","5","-","-","5","3.67","-","-","-","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","3.67","-","-","-","-","-","-","5","5","-","-","-","-","5","5","3.67","3.67","-","-","-","-","-","-","-","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","3.67","-","-"
"1857","0113","S02","Área Gestión","","","","","","","","","","","","","24","RESPONSABLE_SC","51004348","F","1028","360","4.17","-","-","5","-","-","-","-","-","3.67","-","-","5","-","-","-","-","-","3.67","-","5","-","-","-","-","-","3.67","-","-","-","3.67","-","-","-","-","3.67","-","-","-","-","-","-","5","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","3.67","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","3.67","-","-","-","-","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-"
"1879","0113","O11","Fundación GSD","","","","","","","","","","","","","11","DIRECCIÓN_SC","51003901","M","1235","360","4.02","-","-","-","-","-","-","-","-","-","-","-","-","3.67","-","-","3","4.33","-","-","-","4.56","-","-","-","-","-","4.56","-","-","-","-","-","-","-","-","3.67","4.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","2.33","3.67","3.67","5","-","-","-","-","-","-","-","5","3.67","5","-","-","-","-","-","-","-","-","-","-","-","-","5","3.67","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","3.67","5"
"1934","0113","O13","Senda Natura","","","","","","","","","","","","","21","MONITOR/A_AN","51001827","M","6544","360","4.05","-","-","-","-","-","-","-","3.67","-","-","-","5","-","3.67","-","-","-","-","5","-","-","3.67","-","-","2.33","-","-","-","-","-","-","-","-","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","5","5","-","-","3.67","3.67","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","2.33","2.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-"
"1305","0114","T06","Dirección","","","","","","","","","","","","","15","EQUIPO DIRECTIVO_C","51004477","M","1942","360","4.74","-","-","-","-","-","-","-","-","4.41","-","-","-","5","-","-","5","4.56","-","-","-","4.41","-","-","5","-","5","-","-","-","-","-","-","-","-","-","4.56","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.56","4.56","4.11","-","-","-","-","-","-","5","5","-","-","-","-","5","5","5","4.11","-","-","-","-","-","-","-","3.67","5","4.11","-","-","-","-","-","5","5","5","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.11","5","-","-"
"1942","0114","T06","Dirección","","","","","","","","","","","","","15","EQUIPO DIRECTIVO_C","51004171","M","1217","360","4.62","-","-","-","-","-","-","-","-","4.56","-","-","-","5","-","-","4.78","4.11","-","-","-","3.96","-","-","5","-","4.56","-","-","-","-","-","-","-","-","-","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","4.11","-","-","-","-","-","-","5","5","-","-","-","-","4.56","5","4.11","4.11","-","-","-","-","-","-","-","4.11","5","3.67","-","-","-","-","-","-","-","5","-","-","4.11","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-"
"2332","0114","T07","Docencia","","","","","","","","","","","","","23","PROFESOR/A_C","51001635","F","1305","360","5","-","-","-","-","-","-","-","5","-","-","-","5","-","-","5","-","-","-","-","-","-","5","-","-","5","-","-","-","-","-","-","-","-","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-","-","5","5","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","5","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-"
"1052","0104","A06","Dirección","","","","","","","","","","","","","15","EQUIPO DIRECTIVO_C","51000009","M","1118","360","4.35","-","-","-","-","-","-","-","-","4.36","-","-","-","4.63","-","-","4.41","3.74","-","-","-","4.21","-","-","4.56","-","4.22","-","-","-","-","-","-","-","-","-","4.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.7","3.67","4.7","-","-","-","-","-","-","4.7","4.56","-","-","-","-","4.41","4.41","3.67","3.81","-","-","-","-","-","-","-","3.37","4.7","4.56","-","-","-","-","-","5","4.56","4.11","-","-","4.56","3.89","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.7","4.78","-","-"
"1209","0104","A01","Admón. y Servicios","A0118","Servicios","A011809","Cocina","A01180918","Cocina-Limpieza","","","","","","","17","LIMPIEZA-COCINA","51000005","F","1052","360","4.56","4.33","-","-","-","-","-","-","-","-","4.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.56","-","-","5","-","-","-","-","4.56","-","-","-","-","3.89","4.78","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.78","3.89","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.11","5","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","5","4.11","-","-","-","-","-","-","-","-"
"1315","0104","A01","Admón. y Servicios","A0118","Servicios","A011809","Cocina","A01180918","Cocina-Limpieza","08","Aula","","","","","17","LIMPIEZA-COCINA","51000002","F","1209","360","3.93","3.67","-","-","-","-","-","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","-","-","4.33","-","-","-","-","3.67","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","2.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","5","3.67","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-"
"1326","0104","A01","Admón. y Servicios","A0118","Servicios","A011809","Cocina","A01180918","Cocina-Limpieza","12","Casa","","","","","17","LIMPIEZA-COCINA","51000004","F","1209","360","3.67","3","-","-","-","-","-","-","-","-","4.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","-","-","3","-","-","-","-","4.33","-","-","-","-","2.33","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","2.33","3.67","-","-","-","-","-","-","-","-","5","3.67","-","-","-","-","-","-","-","-"
"1381","0104","A01","Admón. y Servicios","A0118","Servicios","A011809","Cocina","A01180918","Cocina-Limpieza","08","Aula","","","","","17","LIMPIEZA-COCINA","51001787","F","1209","360","4.33","5","-","-","-","-","-","-","-","-","4.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","-","-","5","-","-","-","-","3.67","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-"
"1549","0104","A01","Admón. y Servicios","A0118","Servicios","A011809","Cocina","A01180918","Cocina-Limpieza","08","Aula","","","","","17","LIMPIEZA-COCINA","51000003","F","1209","360","4.2","4.33","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.33","-","-","3.67","-","-","-","-","5","-","-","-","-","3.67","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","5","-","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-"
"1673","0104","A09","Extraescolares","A0911","Educación Ambiental","","","","","","","","","","","21","MONITOR/A_AN","51000015","F","2178","360","4.14","-","-","-","-","-","-","-","5","-","-","-","3.67","-","4.33","-","-","-","-","3.67","-","-","3.67","-","-","4.33","-","-","-","-","-","-","-","-","4.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-","-","3.67","3.67","-","-","3.67","5","-","-","-","-","-","-","-","-","5","2.33","-","-","-","-","-","-","-","-","3.67","-","-","-","-","-","5","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","5","-","-","-","-","-","-"
"1903","0104","A01","Admón. y Servicios","A0118","Servicios","A011829","Mantenimiento y Limpieza","A01182956","Mantenimiento","","","","","","","19","MANTENIMIENTO","51000008","M","1052","360","4.7","4.89","-","-","-","-","-","-","4.56","-","4.89","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.56","-","-","4.33","-","-","-","-","5","-","-","-","-","4.78","5","-","-","-","-","-","-","-","-","-","-","-","-","5","4.11","-","-","-","5","4.78","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.11","5","-","-","-","-","-","3.89","4.78","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-"
"1933","0104","A01","Admón. y Servicios","A0118","Servicios","A011809","Cocina","A01180918","Cocina-Limpieza","12","Casa","","","","","17","LIMPIEZA-COCINA","51004303","F","1209","360","5","5","-","-","-","-","-","-","-","-","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","-","-","5","-","-","-","-","5","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-"
"1935","0104","A01","Admón. y Servicios","A0118","Servicios","A011809","Cocina","A01180918","Cocina-Limpieza","12","Casa","","","","","17","LIMPIEZA-COCINA","51000001","F","1209","360","4.2","3.67","-","-","-","-","-","-","-","-","4.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","-","-","5","-","-","-","-","4.33","-","-","-","-","3.67","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","3.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.67","3.67","-","-","-","-","-","5","5","-","-","-","-","-","-","-","-","3.67","5","-","-","-","-","-","-","-","-"
